Date,Tons
11/1/2020,30832
11/1/2020,29500
11/1/2020,28800
11/1/2020,29500
11/2/2020,22000
11/2/2020,24000
11/2/2020,22000
11/2/2020,29500
11/2/2020,22000
11/2/2020,66316
11/3/2020,25000
11/3/2020,26000
11/3/2020,27500
11/3/2020,18000
11/3/2020,29650
11/4/2020,29307
11/4/2020,25116
11/4/2020,39164
11/4/2020,25000
11/4/2020,29500
11/4/2020,28500
11/4/2020,22000
11/4/2020,25200
11/5/2020,27500
11/5/2020,25922
11/5/2020,32400
11/5/2020,29500
11/5/2020,22000
11/5/2020,22000
11/5/2020,27125
11/5/2020,26000
11/5/2020,25616
11/5/2020,25000
11/5/2020,29500
11/6/2020,29593
11/6/2020,26500
11/6/2020,18000
11/6/2020,22000
11/6/2020,29500
11/7/2020,22000
11/7/2020,24000
11/7/2020,28707
11/7/2020,29500
11/8/2020,18000
11/8/2020,29500
11/8/2020,29339
11/8/2020,26000
11/8/2020,18000
11/8/2020,29704
11/9/2020,22000
11/9/2020,25000
11/9/2020,30456
11/9/2020,22000
11/9/2020,13011
11/9/2020,24000
11/9/2020,22000
11/9/2020,21883
11/10/2020,27500
11/10/2020,22000
11/10/2020,30649
11/10/2020,28800
11/10/2020,18000
11/10/2020,26000
11/10/2020,18000
11/11/2020,27173
11/11/2020,27500
11/11/2020,29500
11/11/2020,28300
11/11/2020,30494
11/11/2020,28500
11/11/2020,29650
11/11/2020,35149
11/12/2020,22000
11/12/2020,27429
11/12/2020,29500
11/12/2020,26500
11/12/2020,29500
11/12/2020,25000
11/13/2020,24000
11/13/2020,29500
11/13/2020,26000
11/13/2020,20673
11/13/2020,27900
11/13/2020,28898
11/13/2020,24942
11/13/2020,18000
11/13/2020,22000
11/13/2020,24000
11/14/2020,30974
11/15/2020,28100
11/15/2020,26000
11/15/2020,28871
11/15/2020,28800
11/15/2020,60636
11/15/2020,22000
11/16/2020,26500
11/16/2020,18000
11/17/2020,29500
11/17/2020,25000
11/17/2020,29500
11/17/2020,22000
11/17/2020,29500
11/17/2020,27500
11/17/2020,28438
11/18/2020,29053
11/18/2020,18000
11/18/2020,24999
11/19/2020,24000
11/19/2020,27500
11/19/2020,26000
11/19/2020,29500
11/20/2020,57320
11/20/2020,28500
11/20/2020,19553
11/20/2020,22000
11/20/2020,18000
11/20/2020,28500
11/20/2020,28675
11/20/2020,32845
11/20/2020,29073
11/20/2020,25200
11/21/2020,26500
11/21/2020,30630
11/21/2020,28300
11/21/2020,29500
11/21/2020,27500
11/21/2020,27500
11/21/2020,28800
11/22/2020,26000
11/22/2020,18000
11/22/2020,28100
11/22/2020,24337
11/22/2020,22000
11/22/2020,27443
11/22/2020,29500
11/22/2020,25000
11/22/2020,22000
11/23/2020,22000
11/23/2020,29500
11/23/2020,25357
11/23/2020,24000
11/23/2020,29704
11/24/2020,18000
11/24/2020,27500
11/24/2020,27812
11/25/2020,30822
11/25/2020,27207
11/25/2020,29500
11/25/2020,27900
11/25/2020,29500
11/25/2020,28500
11/25/2020,27500
11/25/2020,18000
11/25/2020,22000
11/25/2020,18000
11/25/2020,22000
11/25/2020,22000
11/25/2020,26238
11/25/2020,26000
11/25/2020,29650
11/26/2020,27500
11/26/2020,33098
11/26/2020,29500
11/26/2020,25000
11/26/2020,29675
11/26/2020,22000
11/26/2020,24000
11/27/2020,65561
11/27/2020,18000
11/27/2020,24000
11/27/2020,29500
11/27/2020,29500
11/27/2020,20583
11/27/2020,22000
11/28/2020,25000
11/28/2020,29500
11/28/2020,26000
11/28/2020,28500
11/28/2020,28800
11/28/2020,29500
11/28/2020,30737
11/28/2020,27663
11/29/2020,22000
11/29/2020,18000
11/29/2020,26091
11/29/2020,25316
11/29/2020,27500
11/29/2020,24000
11/29/2020,29415
11/29/2020,28300
11/29/2020,22000
11/30/2020,30499
11/30/2020,28552
11/30/2020,27900
11/30/2020,24548
11/30/2020,26500
11/30/2020,18000
11/30/2020,33052
11/30/2020,29650
12/1/2020,22000
12/1/2020,28500
12/2/2020,25801
12/2/2020,26000
12/2/2020,28629
12/2/2020,22000
12/3/2020,29500
12/3/2020,25000
12/3/2020,24793
12/4/2020,29500
12/4/2020,25445
12/4/2020,28500
12/4/2020,26000
12/4/2020,22000
12/4/2020,20634
12/5/2020,25200
12/5/2020,22000
12/5/2020,27500
12/6/2020,18000
12/6/2020,24695
12/6/2020,26500
12/6/2020,28140
12/6/2020,27500
12/6/2020,28300
12/6/2020,30022
12/6/2020,29500
12/7/2020,22000
12/7/2020,26000
12/7/2020,27900
12/7/2020,24500
12/7/2020,25000
12/8/2020,26936
12/8/2020,28100
12/8/2020,29210
12/8/2020,28242
12/8/2020,29500
12/8/2020,24000
12/8/2020,28484
12/8/2020,18000
12/8/2020,22000
12/8/2020,24000
12/9/2020,30878
12/9/2020,28800
12/9/2020,29500
12/9/2020,22000
12/9/2020,26500
12/10/2020,27500
12/10/2020,27818
12/10/2020,27276
12/10/2020,29704
12/10/2020,22000
12/10/2020,26000
12/10/2020,18000
12/10/2020,29650
12/10/2020,28500
12/10/2020,18000
12/11/2020,22000
12/11/2020,29500
12/11/2020,29500
12/11/2020,25000
12/11/2020,28491
12/11/2020,15165
12/11/2020,28334
12/12/2020,18627
12/12/2020,30452
12/12/2020,30893
12/12/2020,28500
12/12/2020,29500
12/13/2020,27500
12/13/2020,18000
12/13/2020,22000
12/14/2020,29500
12/14/2020,29500
12/14/2020,27501
12/14/2020,28100
12/14/2020,27900
12/14/2020,22000
12/14/2020,24000
12/14/2020,26000
12/14/2020,21569
12/14/2020,18000
12/15/2020,29500
12/15/2020,29704
12/15/2020,22000
12/15/2020,26500
12/15/2020,25593
12/16/2020,24000
12/16/2020,30058
12/16/2020,28800
12/16/2020,22000
12/16/2020,22000
12/17/2020,25000
12/17/2020,29650
12/17/2020,64564
12/17/2020,29500
12/17/2020,26000
12/17/2020,60511
12/17/2020,24500
12/17/2020,18000
12/17/2020,28436
12/18/2020,27500
12/19/2020,29500
12/19/2020,25000
12/19/2020,27502
12/19/2020,29500
12/19/2020,18000
12/19/2020,30446
12/20/2020,29536
12/20/2020,24000
12/20/2020,22000
12/20/2020,17836
12/20/2020,26000
12/20/2020,27500
12/20/2020,28800
12/21/2020,22000
12/21/2020,26293
12/21/2020,21715
12/21/2020,18000
12/22/2020,33495
12/22/2020,22000
12/22/2020,22000
12/22/2020,28500
12/22/2020,25200
12/22/2020,28500
12/23/2020,25000
12/23/2020,27900
12/23/2020,29704
12/23/2020,29500
12/23/2020,26500
12/23/2020,18000
12/24/2020,22000
12/24/2020,27503
12/24/2020,29500
12/24/2020,30230
12/24/2020,29500
12/24/2020,20879
12/25/2020,26000
12/25/2020,28820
12/25/2020,28800
12/25/2020,24000
12/26/2020,27500
12/26/2020,22000
12/26/2020,28300
12/27/2020,25000
12/27/2020,28500
12/27/2020,26000
12/27/2020,25781
12/28/2020,22000
12/28/2020,25721
12/28/2020,29500
12/28/2020,29500
12/28/2020,18000
12/28/2020,29500
12/29/2020,25583
12/29/2020,28500
12/29/2020,27504
12/30/2020,20220
12/30/2020,24000
12/30/2020,24000
12/30/2020,22000
12/31/2020,22000
12/31/2020,22000
12/31/2020,19909
1/1/2021,18000
1/1/2021,32154
1/2/2021,24500
1/2/2021,22000
1/3/2021,18000
1/5/2021,24003
1/6/2021,21981
1/6/2021,24233
1/11/2021,24500
1/12/2021,28200
1/15/2021,24500
1/17/2021,24500
1/18/2021,28200
1/21/2021,24500
1/24/2021,28200
1/25/2021,24500
1/29/2021,24500
2/3/2021,24500
2/9/2021,28000
2/12/2021,28000
3/29/2021,22000
7/23/2021,22000
4/6/2021,22000
4/10/2021,22000
4/11/2021,22000
4/11/2021,22000
4/14/2021,22000
4/17/2021,22000
4/19/2021,22000
4/29/2021,22000
5/5/2021,22000
12/21/2021,24000
5/10/2021,22000
5/12/2021,22000
5/13/2021,22000
5/16/2021,22000
5/19/2021,22000
12/2/2021,24000
5/23/2021,22000
5/26/2021,22000
5/28/2021,22000
5/30/2021,22000
6/1/2021,22000
6/5/2021,22000
6/8/2021,22000
6/9/2021,22000
6/11/2021,22000
6/13/2021,22000
6/16/2021,22000
6/19/2021,22000
6/23/2021,22000
6/25/2021,22000
6/28/2021,22000
7/3/2021,22000
8/23/2021,24000
7/11/2021,22000
7/13/2021,22000
7/15/2021,22000
7/17/2021,22000
8/18/2021,24000
8/3/2021,22000
8/6/2021,22000
8/8/2021,22000
8/11/2021,22000
8/12/2021,22000
8/18/2021,22000
8/20/2021,22000
8/22/2021,22000
8/25/2021,22000
8/28/2021,22000
8/31/2021,22000
9/5/2021,22000
9/7/2021,22000
9/12/2021,22000
9/13/2021,22000
9/16/2021,22000
9/20/2021,22000
9/24/2021,22000
5/2/2021,24000
9/30/2021,22000
10/7/2021,22000
10/14/2021,22000
10/20/2021,22000
10/24/2021,22000
10/27/2021,22000
11/3/2021,22000
11/4/2021,22000
11/7/2021,22000
11/10/2021,22000
11/11/2021,22000
11/15/2021,22000
11/18/2021,22000
11/23/2021,22000
11/27/2021,22000
11/30/2021,22000
12/2/2021,22000
12/3/2021,22000
12/5/2021,22000
12/12/2021,22000
12/17/2021,22000
12/23/2021,22000
12/26/2021,22000
12/29/2021,22000
12/27/2021,24000
8/7/2021,22000
12/17/2021,24000
12/14/2021,24000
12/9/2021,24000
9/14/2021,22000
11/29/2021,24000
11/27/2021,24000
11/24/2021,24000
11/29/2021,22000
12/17/2021,22000
8/5/2021,26000
6/13/2021,26000
5/7/2021,22000
5/21/2021,22000
7/6/2021,22000
9/27/2021,22000
9/5/2021,26000
8/10/2021,26000
6/19/2021,26000
6/28/2021,24000
9/5/2021,22000
11/14/2021,22000
4/1/2021,22000
6/1/2021,22000
7/3/2021,22000
10/10/2021,22000
10/21/2021,22000
11/13/2021,24000
11/3/2021,24000
10/30/2021,24000
10/28/2021,24000
10/26/2021,24000
10/21/2021,24000
10/19/2021,24000
10/13/2021,24000
10/9/2021,24000
10/5/2021,24000
10/2/2021,24000
9/29/2021,24000
9/25/2021,24000
9/23/2021,24000
9/18/2021,24000
9/15/2021,24000
9/11/2021,24000
9/7/2021,24000
9/4/2021,24000
9/2/2021,24000
8/30/2021,24000
8/26/2021,24000
9/3/2021,25200
6/2/2021,24000
8/15/2021,24000
8/12/2021,24000
8/10/2021,24000
4/19/2021,22000
7/29/2021,24000
7/25/2021,24000
7/21/2021,24000
7/19/2021,24000
7/17/2021,24000
7/14/2021,24000
7/9/2021,24000
7/6/2021,24000
7/3/2021,24000
9/1/2021,22000
6/21/2021,24000
6/15/2021,24000
6/10/2021,24000
9/22/2021,22000
5/27/2021,24000
5/22/2021,24000
5/18/2021,24000
5/14/2021,24000
5/12/2021,24000
5/7/2021,24000
12/24/2021,22000
4/29/2021,24000
4/10/2021,22000
4/12/2021,22000
4/15/2021,22000
4/17/2021,22000
3/29/2021,25200
4/24/2021,22000
4/27/2021,22000
4/30/2021,22000
5/5/2021,22000
5/8/2021,22000
5/11/2021,22000
5/13/2021,22000
5/15/2021,22000
5/19/2021,22000
5/27/2021,22000
4/11/2021,25200
6/7/2021,22000
6/9/2021,22000
6/12/2021,22000
6/15/2021,22000
6/17/2021,22000
6/19/2021,22000
6/21/2021,22000
6/24/2021,22000
6/26/2021,22000
6/29/2021,22000
7/1/2021,22000
4/25/2021,25200
7/9/2021,22000
7/12/2021,22000
7/14/2021,22000
7/16/2021,22000
7/19/2021,22000
7/22/2021,22000
7/27/2021,22000
7/30/2021,22000
8/1/2021,22000
8/4/2021,22000
5/9/2021,25200
8/14/2021,22000
8/17/2021,22000
8/19/2021,22000
8/23/2021,22000
8/26/2021,22000
8/29/2021,22000
5/24/2021,25200
6/7/2021,25200
6/23/2021,25200
9/18/2021,22000
7/6/2021,25200
9/26/2021,22000
9/29/2021,22000
10/3/2021,22000
10/6/2021,22000
10/7/2021,22000
7/21/2021,25200
10/16/2021,22000
10/19/2021,22000
8/6/2021,25200
10/26/2021,22000
10/30/2021,22000
11/1/2021,22000
11/3/2021,22000
11/7/2021,22000
11/10/2021,22000
8/19/2021,25200
11/20/2021,22000
11/24/2021,22000
11/27/2021,22000
9/20/2021,25200
12/12/2021,22000
9/28/2021,25200
10/16/2021,25200
12/30/2021,22000
4/21/2021,24000
4/16/2021,24000
4/8/2021,24000
10/25/2021,25200
12/29/2021,26000
12/25/2021,26000
12/22/2021,26000
12/17/2021,26000
12/14/2021,26000
12/10/2021,26000
12/7/2021,26000
12/4/2021,26000
11/26/2021,26000
11/23/2021,26000
11/19/2021,26000
11/12/2021,26000
11/8/2021,25200
11/23/2021,25200
12/13/2021,25200
8/2/2021,24000
3/28/2021,24000
11/1/2021,26000
3/28/2021,18000
4/9/2021,18000
4/21/2021,18000
5/5/2021,18000
5/18/2021,18000
8/1/2021,18000
8/7/2021,18000
8/15/2021,18000
8/23/2021,18000
8/30/2021,18000
9/12/2021,18000
9/19/2021,18000
10/3/2021,18000
10/9/2021,18000
10/17/2021,18000
10/31/2021,18000
10/28/2021,26000
10/26/2021,26000
10/23/2021,26000
10/21/2021,26000
10/13/2021,26000
10/10/2021,26000
10/7/2021,26000
10/4/2021,26000
10/1/2021,26000
9/30/2021,26000
9/27/2021,26000
9/24/2021,26000
9/20/2021,26000
9/18/2021,26000
9/16/2021,26000
9/11/2021,26000
11/9/2021,18000
9/1/2021,26000
8/29/2021,26000
8/27/2021,26000
8/24/2021,26000
8/21/2021,26000
8/19/2021,26000
8/17/2021,26000
11/16/2021,18000
12/1/2021,18000
7/29/2021,26000
7/27/2021,26000
7/23/2021,26000
7/20/2021,26000
7/16/2021,26000
7/12/2021,26000
7/10/2021,26000
7/7/2021,26000
7/4/2021,26000
7/1/2021,26000
6/27/2021,26000
6/25/2021,26000
12/18/2021,18000
12/25/2021,18000
6/9/2021,26000
6/6/2021,26000
6/3/2021,26000
6/1/2021,26000
5/29/2021,26000
5/26/2021,26000
5/23/2021,26000
5/20/2021,26000
5/9/2021,26000
5/7/2021,26000
5/4/2021,26000
5/2/2021,26000
4/22/2021,26000
4/16/2021,26000
4/12/2021,26000
4/10/2021,26000
4/6/2021,26000
4/2/2021,26000
3/30/2021,26000
1/2/2022,18000
12/31/2021,18000
12/29/2021,18000
12/27/2021,18000
12/25/2021,18000
12/22/2021,18000
12/20/2021,18000
12/19/2021,18000
12/17/2021,18000
12/15/2021,18000
12/11/2021,18000
12/9/2021,18000
12/7/2021,18000
12/4/2021,18000
11/30/2021,18000
11/27/2021,18000
11/25/2021,18000
11/18/2021,18000
11/17/2021,18000
11/15/2021,18000
11/13/2021,18000
11/11/2021,18000
11/9/2021,18000
11/8/2021,18000
11/6/2021,18000
11/5/2021,18000
11/3/2021,18000
11/1/2021,18000
10/31/2021,18000
10/28/2021,18000
10/25/2021,18000
10/23/2021,18000
10/22/2021,18000
10/17/2021,18000
10/13/2021,18000
10/11/2021,18000
10/7/2021,18000
10/5/2021,18000
10/4/2021,18000
10/2/2021,18000
9/30/2021,18000
9/29/2021,18000
9/27/2021,18000
9/25/2021,18000
9/21/2021,18000
9/20/2021,18000
9/18/2021,18000
9/17/2021,18000
9/15/2021,18000
9/14/2021,18000
9/12/2021,18000
9/11/2021,18000
9/9/2021,18000
9/8/2021,18000
9/6/2021,18000
9/4/2021,18000
9/2/2021,18000
8/30/2021,18000
8/20/2021,18000
8/18/2021,18000
8/16/2021,18000
8/15/2021,18000
4/3/2021,18000
4/5/2021,18000
4/9/2021,18000
4/12/2021,18000
4/13/2021,18000
4/15/2021,18000
4/16/2021,18000
4/18/2021,18000
4/19/2021,18000
4/20/2021,18000
4/24/2021,18000
4/25/2021,18000
4/27/2021,18000
4/30/2021,18000
5/2/2021,18000
5/3/2021,18000
5/5/2021,18000
5/6/2021,18000
5/8/2021,18000
5/9/2021,18000
5/10/2021,18000
5/12/2021,18000
5/13/2021,18000
5/15/2021,18000
5/18/2021,18000
5/20/2021,18000
5/22/2021,18000
5/23/2021,18000
5/25/2021,18000
5/27/2021,18000
5/29/2021,18000
6/1/2021,18000
6/2/2021,18000
6/3/2021,18000
6/5/2021,18000
6/7/2021,18000
6/8/2021,18000
6/10/2021,18000
6/15/2021,18000
6/16/2021,18000
6/17/2021,18000
6/19/2021,18000
6/21/2021,18000
6/27/2021,18000
6/30/2021,18000
7/2/2021,18000
7/3/2021,18000
7/5/2021,18000
7/6/2021,18000
7/10/2021,18000
7/11/2021,18000
7/13/2021,18000
7/14/2021,18000
7/16/2021,18000
7/18/2021,18000
7/19/2021,18000
7/21/2021,18000
7/23/2021,18000
7/25/2021,18000
7/27/2021,18000
7/28/2021,18000
7/30/2021,18000
8/1/2021,18000
8/4/2021,18000
8/6/2021,18000
8/9/2021,18000
8/14/2021,18000
3/22/2021,28100
4/7/2021,28100
4/13/2021,28100
4/23/2021,28100
5/7/2021,28100
5/12/2021,28100
5/24/2021,28100
6/5/2021,28100
6/14/2021,28100
6/27/2021,28100
7/2/2021,28100
7/10/2021,28100
7/21/2021,28100
8/5/2021,28100
8/11/2021,28100
8/20/2021,28100
9/2/2021,28100
9/9/2021,28100
9/22/2021,28100
9/27/2021,28100
10/9/2021,28100
10/16/2021,28100
10/27/2021,28100
11/3/2021,28100
11/17/2021,28100
11/24/2021,28100
12/9/2021,28100
12/21/2021,24009
12/15/2021,24008
12/7/2021,24007
11/20/2021,24006
11/14/2021,24005
11/9/2021,24004
11/2/2021,24003
10/24/2021,24002
10/20/2021,24001
10/18/2021,24000
10/15/2021,24000
10/10/2021,24000
10/3/2021,24000
9/28/2021,24000
9/19/2021,24000
9/16/2021,24000
9/11/2021,24000
9/2/2021,24000
8/30/2021,24000
8/28/2021,24000
2/26/2021,29500
3/2/2021,29500
3/8/2021,29500
3/14/2021,29500
3/19/2021,29500
3/27/2021,29500
4/12/2021,29500
4/19/2021,29500
4/22/2021,29500
5/4/2021,29500
5/11/2021,29500
5/15/2021,29500
5/18/2021,29500
5/22/2021,29500
5/26/2021,29500
5/30/2021,29500
6/7/2021,29500
6/17/2021,29500
6/20/2021,29500
6/26/2021,29500
7/1/2021,29500
7/9/2021,29500
7/19/2021,29500
7/31/2021,29500
8/9/2021,29500
8/14/2021,29500
8/27/2021,29500
8/31/2021,29500
9/9/2021,29500
9/24/2021,29500
10/9/2021,29500
10/12/2021,29500
10/30/2021,29500
11/12/2021,29500
12/1/2021,29500
12/7/2021,29500
12/18/2021,29500
12/24/2021,29500
8/25/2021,24000
8/22/2021,24000
8/19/2021,24000
8/12/2021,24000
8/5/2021,24000
7/31/2021,24000
7/28/2021,24000
7/24/2021,24000
7/17/2021,24000
7/11/2021,24000
7/8/2021,24000
7/5/2021,24000
6/29/2021,24000
6/25/2021,24000
6/22/2021,24000
6/19/2021,24000
6/17/2021,24000
6/12/2021,24000
6/8/2021,24000
6/4/2021,24000
5/30/2021,24000
5/23/2021,24000
5/21/2021,24000
5/13/2021,24000
5/8/2021,24000
5/5/2021,24000
5/1/2021,24000
4/27/2021,24000
4/23/2021,24000
4/19/2021,24000
4/15/2021,24000
3/17/2021,28500
3/22/2021,28500
4/3/2021,28500
4/8/2021,28500
4/12/2021,28500
4/15/2021,28500
4/22/2021,28500
4/25/2021,28500
5/2/2021,28500
5/5/2021,28500
5/23/2021,28500
6/5/2021,28500
6/16/2021,28500
6/21/2021,28500
6/28/2021,28500
7/8/2021,28500
7/19/2021,28500
7/22/2021,28500
7/26/2021,28500
8/2/2021,28500
8/8/2021,28500
8/12/2021,28500
8/22/2021,28500
8/24/2021,28500
9/3/2021,28500
9/10/2021,28500
9/15/2021,28500
9/19/2021,28500
9/28/2021,28500
9/30/2021,28500
10/5/2021,28500
10/15/2021,28500
10/18/2021,28500
10/27/2021,28500
11/7/2021,28500
11/17/2021,28500
11/17/2021,28500
11/29/2021,28500
12/9/2021,28500
12/18/2021,28500
12/28/2021,28500
4/12/2021,24000
4/7/2021,24000
4/4/2021,24000
12/20/2021,28800
12/15/2021,28800
12/7/2021,28800
12/3/2021,28800
11/20/2021,28800
11/7/2021,28800
10/26/2021,28800
10/21/2021,28800
10/19/2021,28800
8/27/2021,28800
8/16/2021,28800
8/2/2021,28800
7/22/2021,28800
7/9/2021,28800
5/1/2021,25000
5/5/2021,25000
5/7/2021,25000
5/10/2021,25000
5/15/2021,25000
5/18/2021,25000
5/20/2021,25000
5/24/2021,25000
5/27/2021,25000
5/29/2021,25000
6/2/2021,25000
6/5/2021,25000
6/8/2021,25000
6/13/2021,25000
6/18/2021,25000
6/23/2021,25000
6/28/2021,25000
7/5/2021,25000
7/7/2021,25000
7/9/2021,25000
7/10/2021,25000
7/13/2021,25000
7/17/2021,25000
7/21/2021,25000
7/23/2021,25000
7/25/2021,25000
7/27/2021,25000
7/30/2021,25000
8/5/2021,25000
8/9/2021,25000
8/12/2021,25000
8/16/2021,25000
6/27/2021,28800
9/17/2021,25000
9/19/2021,25000
9/25/2021,25000
9/28/2021,25000
10/2/2021,25000
10/5/2021,25000
10/9/2021,25000
10/15/2021,25000
10/20/2021,25000
10/24/2021,25000
10/28/2021,25000
11/3/2021,25000
11/5/2021,25000
11/8/2021,25000
11/13/2021,25000
11/20/2021,25000
11/22/2021,25000
12/5/2021,25000
12/14/2021,25000
12/19/2021,25000
12/21/2021,25000
12/25/2021,25000
6/23/2021,28800
6/13/2021,28800
12/23/2021,29500
12/14/2021,29500
12/4/2021,29500
12/1/2021,29500
11/27/2021,29500
11/24/2021,29500
11/19/2021,29500
11/14/2021,29500
11/11/2021,29500
11/8/2021,29500
11/4/2021,29500
10/29/2021,29500
10/22/2021,29500
10/19/2021,29500
10/14/2021,29500
10/9/2021,29500
10/5/2021,29500
9/30/2021,29500
9/28/2021,29500
9/25/2021,29500
4/27/2021,26500
5/1/2021,26500
5/3/2021,26500
5/7/2021,26500
5/12/2021,26500
5/15/2021,26500
5/19/2021,26500
5/22/2021,26500
5/25/2021,26500
5/29/2021,26500
6/2/2021,26500
6/7/2021,26500
6/11/2021,26500
6/21/2021,26500
6/24/2021,26500
6/26/2021,26500
7/1/2021,26500
7/5/2021,26500
7/8/2021,26500
7/13/2021,26500
7/16/2021,26500
7/19/2021,26500
7/28/2021,26500
8/4/2021,26500
8/12/2021,26500
8/21/2021,26500
8/26/2021,26500
9/1/2021,26500
9/12/2021,26500
9/18/2021,26500
9/23/2021,26500
9/27/2021,26500
10/2/2021,26500
10/7/2021,26500
10/11/2021,26500
10/14/2021,26500
10/16/2021,26500
10/20/2021,26500
10/28/2021,26500
10/31/2021,26500
11/3/2021,26500
11/10/2021,26500
11/14/2021,26500
11/22/2021,26500
11/27/2021,26500
12/1/2021,26500
12/7/2021,26500
12/11/2021,26500
12/17/2021,26500
12/22/2021,26500
9/20/2021,29500
9/16/2021,29500
9/13/2021,29500
9/5/2021,29500
9/1/2021,29500
8/29/2021,29500
8/25/2021,29500
8/22/2021,29500
8/18/2021,29500
8/15/2021,29500
8/13/2021,29500
8/10/2021,29500
8/3/2021,29500
7/29/2021,29500
7/27/2021,29500
7/24/2021,29500
7/14/2021,29500
7/9/2021,29500
7/2/2021,29500
6/29/2021,29500
6/25/2021,29500
6/20/2021,29500
6/16/2021,29500
6/13/2021,29500
6/11/2021,29500
6/8/2021,29500
6/4/2021,29500
6/1/2021,29500
3/28/2021,27500
4/6/2021,27500
4/18/2021,27500
4/29/2021,27500
5/7/2021,27500
5/16/2021,27500
5/25/2021,27500
6/3/2021,27500
6/13/2021,27500
6/22/2021,27500
6/30/2021,27500
7/8/2021,27500
7/17/2021,27500
7/25/2021,27500
8/5/2021,27500
8/16/2021,27500
8/27/2021,27500
9/11/2021,27500
9/22/2021,27500
10/1/2021,27500
10/9/2021,27500
10/20/2021,27500
10/30/2021,27500
11/5/2021,27500
11/14/2021,27500
11/26/2021,27500
12/1/2021,27500
12/17/2021,27500
12/22/2021,27500
5/29/2021,29500
5/26/2021,29500
5/23/2021,29500
5/20/2021,29500
5/14/2021,29500
5/8/2021,29500
5/6/2021,29500
5/3/2021,29500
5/1/2021,29500
4/28/2021,29500
4/26/2021,29500
4/24/2021,29500
4/21/2021,29500
4/18/2021,29500
4/15/2021,29500
4/12/2021,29500
4/1/2021,29500
12/24/2021,28300
12/10/2021,28300
12/3/2021,28300
11/20/2021,28300
11/15/2021,28300
11/3/2021,28300
10/29/2021,28300
10/16/2021,28300
10/4/2021,28300
9/23/2021,28300
9/17/2021,28300
9/7/2021,28300
8/25/2021,28300
8/16/2021,28300
3/27/2021,29500
3/31/2021,29500
4/4/2021,29500
4/13/2021,29500
4/15/2021,29500
4/21/2021,29500
5/1/2021,29500
5/11/2021,29500
5/13/2021,29500
5/17/2021,29500
5/24/2021,29500
5/30/2021,29500
6/7/2021,29500
6/11/2021,29500
